numero,CSD_code,Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability
80564,HOLNUU,-3326.406721,-0.088981,11.7548,1.05937,0.11428,-0.19344,-0.07916,280.268356
80565,IFIWOK,-4001.629088,-0.105668,7.2456,0.94459,0.15016,-0.19877,-0.04861,385.155187
80566,SISLAH,-3613.687599,-0.082596,13.1325,0.93719,0.16086,-0.20339,-0.04253,259.594909
80568,GIWLOO,-3049.356266,-0.073303,6.6803,1.14306,0.09827,-0.19992,-0.10165,269.753186
80569,WOQYAE,-3908.110828,-0.138884,0.0168,1.21964,0.14263,-0.21599,-0.07336,422.975615
80570,ZACPOI,-4515.373739,-0.065546,10.879,0.93733,0.14299,-0.18266,-0.03967,234.97974
80571,TOMTAR,-2729.939508,-0.049171,4.6621,1.20537,0.15925,-0.23184,-0.07259,190.317649
80572,ACIFEY,-8079.06462,-0.126764,7.9734,0.93619,0.13722,-0.22592,-0.0887,346.051803
80573,YIHPAI,-4746.903263,-0.132374,8.3563,0.93043,0.04286,-0.18305,-0.14019,411.308332
80574,YAKGAV,-3727.932915,-0.088549,9.9149,0.96252,0.12012,-0.1977,-0.07758,290.170551
80575,PUFXUK,-4960.246922,-0.127811,0.023,1.20918,0.16263,-0.20165,-0.03902,349.190917
80577,BEVHAN,-3990.748575,-0.107598,9.8138,0.94798,0.07778,-0.1693,-0.09152,353.207194
80578,TOGQIR,-5295.347489,-0.131669,9.3006,1.18854,0.16413,-0.19936,-0.03523,416.071976
80579,MATFAR,-3683.607035,-0.080621,9.9586,0.96943,0.10622,-0.20683,-0.10061,273.593149
80580,HACZIU,-3690.855338,-0.053133,3.6753,1.17678,0.17747,-0.23566,-0.05819,231.816053
80581,YAGBEO,-3401.394148,-0.108526,7.6731,1.02219,0.13815,-0.32089,-0.18274,313.280096
80582,PEHDEO,-2984.479558,-0.100915,7.6906,1.10468,0.15883,-0.17304,-0.01421,310.379115
80585,BIBDEW,-4091.372062,-0.18121,4.8134,1.05938,0.11792,-0.1614,-0.04348,506.228111
80586,FABFEV,-6601.610986,-0.156137,12.8552,1.06938,0.10762,-0.19879,-0.09117,550.076145
80587,MEVYUJ,-3864.704191,-0.138775,0.0287,1.18572,0.12459,-0.20248,-0.07789,482.461946
80588,CAFROS,-4126.225637,-0.113596,8.5848,0.87629,0.11694,-0.32005,-0.20311,340.658698
80589,NOTPIV,-4136.37236,-0.106233,2.0684,0.97524,0.0251,-0.20328,-0.17818,340.634284
80593,ACUDUA,-3209.444343,-0.101943,2.0337,1.17715,0.08849,-0.18063,-0.09214,318.002287
80594,RUSDAK,-2851.591743,-0.095944,0.3873,1.12116,0.11272,-0.16886,-0.05614,290.636486
80595,DAMJUY,-3036.936038,-0.089553,6.5874,1.16307,0.11384,-0.18318,-0.06934,278.743054
80596,YOQBIQ,-3734.212861,-0.101098,9.5465,0.9659,0.14006,-0.22355,-0.08349,291.346895
80597,AHITUI,-2921.495903,-0.073851,2.3116,1.14284,0.16559,-0.20324,-0.03765,253.673721
80598,SOPXUR,-3459.487329,-0.155629,8.6935,1.18565,0.11906,-0.18254,-0.06348,392.76817
80599,QIPSAM,-3809.826407,-0.218458,0.6113,1.25923,0.12239,-0.1877,-0.06531,542.470005
80600,OJEKET,-4368.258228,-0.158667,7.3414,0.98824,0.15466,-0.19143,-0.03677,459.091721
80601,DAJLIM,-4151.920165,-0.102819,6.3396,1.20546,0.14379,-0.14278,0.00101,347.032478
80602,ERIMIC,-2717.363235,-0.055448,3.6986,1.20079,0.1239,-0.18886,-0.06496,218.079611
80603,KIMWUA,-2897.207387,-0.056586,6.2435,1.16501,0.15131,-0.20996,-0.05865,220.121894
80604,COYHUU,-3544.070429,-0.147427,3.2552,1.21965,0.13056,-0.19118,-0.06062,441.212218
80605,ZOSKEA,-4329.979355,-0.25478,1.3429,1.1843,0.09669,-0.17185,-0.07516,635.535283
80606,TAPWAJ,-3577.322258,-0.143523,4.125,1.18972,0.10384,-0.18036,-0.07652,436.667762
80607,DILGOU,-3687.584731,-0.106358,6.376,0.89527,0.11951,-0.18503,-0.06552,320.146267
80608,FAJZOG,-4186.957826,-0.145471,4.2723,0.91004,0.16833,-0.17098,-0.00265,388.151751
80609,XICBUI,-3640.207302,-0.125629,15.2013,1.25092,0.0845,-0.18462,-0.10012,337.198866
80610,OGEVON,-3537.173927,-0.058297,11.2654,0.96195,0.09279,-0.08366,0.00913,235.575451
80611,VUCTUJ,-2981.934919,-0.046562,9.3989,0.90649,0.20847,-0.20212,0.00635,208.601576
80613,RACYAW,-3034.720578,-0.07671,5.6043,1.20502,0.1159,-0.21099,-0.09509,269.030857
80614,RIPKUW,-4122.13565,-0.084166,4.2969,0.87257,0.10876,-0.16929,-0.06053,297.974926
80615,WIZQEC,-4520.298103,-0.087863,8.1497,0.96991,0.12948,-0.21023,-0.08075,329.851135
80616,CETFEP,-8124.234162,-0.053088,4.2599,0.80685,0.08148,-0.18629,-0.10481,248.514947
80617,QUGREQ,-5353.320702,-0.100386,5.3176,0.9643,0.13734,-0.21107,-0.07373,363.16372
80618,YOPSIF,-3697.225567,-0.174138,3.7322,1.15394,0.11836,-0.19647,-0.07811,496.941759
80619,GIVQOS,-3768.761636,-0.091795,11.2435,1.16216,0.12675,-0.21301,-0.08626,307.129469
80620,DURLOS,-3611.788655,-0.12134,2.9345,1.17894,0.14406,-0.20819,-0.06413,436.40713
80621,ZIPHOX,-3463.089289,-0.192542,6.1997,1.10127,0.11225,-0.17271,-0.06046,487.150307
80622,BETMIZ,-5164.157246,-0.264814,12.9482,1.18756,0.11605,-0.18226,-0.06621,684.611611
80623,DUWHEK,-3929.521169,-0.203751,0.0005,1.26053,0.1676,-0.1763,-0.0087,464.020707
80624,MIQVEP,-2667.170674,-0.053683,7.3012,1.2033,0.1941,-0.21531,-0.02121,169.509158
80626,GOVLUY,-3069.293686,-0.04456,9.824,1.15502,0.20535,-0.20273,0.00262,174.927786
80628,KULRIU,-3046.366281,-0.097698,5.5016,1.16085,0.2437,-0.33966,-0.09596,224.999218
80629,ZISBUB,-4971.09934,-0.197151,0.0108,1.24756,0.06831,-0.17698,-0.10867,620.441818
80631,QOLGAA,-3641.891881,-0.119849,6.2956,1.19248,0.11155,-0.18395,-0.0724,400.68821
80632,XIXRII,-4016.296059,-0.194846,4.6597,1.19009,0.08415,-0.16906,-0.08491,590.040526
80633,QEZFAF,-3943.817999,-0.149269,3.892,1.20338,0.09584,-0.21712,-0.12128,479.052294
80635,UBEWIJ,-4853.64363,-0.187463,8.5185,0.76476,0.14321,-0.21402,-0.07081,495.113794
80636,HIGPOD,-3489.095304,-0.115084,9.4207,1.12013,0.10126,-0.19377,-0.09251,382.305745
80637,PAXZOG,-2167.581154,-0.02632,4.6818,1.05563,0.22426,-0.18937,0.03489,113.543761
80638,ZNTPBZ,-4707.005558,-0.067474,2.5856,0.75485,0.09566,-0.20545,-0.10979,289.161285
80640,GETNAX,-4131.367851,-0.137886,0.0043,1.20341,0.15915,-0.19869,-0.03954,411.70043
80641,IYATEJ,-5439.235554,-0.095576,5.3646,0.99287,0.17812,-0.22516,-0.04704,354.348606
80642,HITKAZ,-3414.503973,-0.065595,10.8476,1.14423,0.11396,-0.19595,-0.08199,265.469351
80643,YAFYOU,-3227.712743,-0.038,10.3185,0.96968,0.11772,-0.21574,-0.09802,168.898891
80644,VALTUZ,-4562.223222,-0.179242,9.9387,0.99286,0.14048,-0.2165,-0.07602,473.309834
80645,AGEVUD,-4318.357129,-0.092283,12.2901,1.25927,0.26227,-0.24263,0.01964,252.13712
80646,SEKWOW,-3462.105545,-0.10598,3.4567,1.1676,0.1615,-0.21854,-0.05704,395.783859
80648,HAMDEE,-3690.764224,-0.158746,0.0002,1.2645,0.08944,-0.18102,-0.09158,504.404959
80650,NELROM,-4147.525749,-0.125173,11.3912,0.93266,0.11158,-0.20633,-0.09475,352.95283
80651,FAXPZN,-3491.528117,-0.095451,10.593,1.06191,0.12246,-0.34154,-0.21908,294.33379
80653,OHEHIT,-2892.032424,-0.114044,6.2174,1.02563,0.1241,-0.14387,-0.01977,309.912506
80654,UDAGOY,-4072.223178,-0.09588,11.5913,1.1407,0.07936,-0.1941,-0.11474,390.13241
80656,GIQPII,-3525.131935,-0.071284,15.4581,1.1342,0.13487,-0.18286,-0.04799,284.345538
80657,XAHGIY,-2938.528104,-0.06303,6.4401,1.15899,0.11535,-0.2134,-0.09805,223.916718
80659,DEDJEC,-3799.009531,-0.18482,8.9537,0.85339,0.1259,-0.28109,-0.15519,483.990652
80660,NADKEJ,-4294.270415,-0.189293,0.0609,1.16986,0.19817,-0.17573,0.02244,482.416857
80663,CIKLIS,-3818.437019,-0.123327,3.0574,1.20394,0.10466,-0.18887,-0.08421,392.437085
80664,RUDMOT,-3848.074289,-0.122298,9.0032,1.04087,0.1193,-0.19494,-0.07564,340.731615
80665,HIQSEG,-3516.425441,-0.143062,0.1741,1.28638,0.18016,-0.18707,-0.00691,381.905795
80666,HUBCAJ,-4342.397598,-0.152494,10.0371,1.2236,0.10407,-0.17939,-0.07532,464.801242
80669,LAPYOR,-4068.005262,-0.142532,4.6065,0.9313,0.12027,-0.18772,-0.06745,433.612858
80670,KEKHIT,-3789.617902,-0.110848,1.9708,0.82137,0.11987,-0.18733,-0.06746,377.08626
80671,XIGWOA,-5316.45059,-0.111743,9.0799,1.0007,0.1575,-0.21162,-0.05412,369.969149
80672,FENVEA,-3491.185256,-0.092058,11.0349,1.15867,0.10886,-0.21376,-0.1049,344.842769
80673,RAFQUN,-3550.957011,-0.128209,13.4228,1.2198,0.17508,-0.20753,-0.03245,361.63861
80674,KIHGAJ,-2789.921821,-0.090931,7.8914,1.17287,0.12406,-0.29323,-0.16917,237.548235
80676,AREJOW,-5048.600913,-0.217592,6.9727,1.01899,0.12853,-0.1897,-0.06117,558.210876
80677,YAYYIH,-4650.592819,-0.087735,6.2193,1.17056,0.11395,-0.20009,-0.08614,306.799715
80678,LARSOP,-3613.797034,-0.163168,4.0615,1.17426,0.1145,-0.19497,-0.08047,462.228176
80679,SIZPOI,-8792.687711,-0.163214,2.5199,1.17043,0.14397,-0.18774,-0.04377,469.888419
80680,VONYAA,-5306.171827,-0.111511,14.1545,1.17735,0.13553,-0.27627,-0.14074,311.342604
80681,QUGDIG,-5004.492889,-0.203536,6.5865,1.01667,0.17414,-0.18117,-0.00703,531.546714
80682,EDOHAJ,-3883.817811,-0.183314,3.3941,1.22135,0.08537,-0.17193,-0.08656,545.871685
80683,LITBIC,-4618.228201,-0.312735,1.8601,1.20296,0.07366,-0.17713,-0.10347,755.908543
80684,IWITUD,-4452.606302,-0.244751,11.5716,1.18862,0.11385,-0.20292,-0.08907,623.342856
80686,SOGLOS,-3546.494298,-0.117723,6.4709,1.18259,0.09842,-0.19828,-0.09986,354.249008
80688,CAZQEA,-5729.540259,-0.216267,9.44,0.83999,0.13301,-0.17289,-0.03988,579.819341
80689,MEMPUQ,-4427.675638,-0.184256,7.293,1.12657,0.17245,-0.22078,-0.04833,484.289456
80690,AGAMEB,-4520.068418,-0.173244,10.5222,1.10311,0.06135,-0.17801,-0.11666,541.588313
80691,CAPMIQ,-3870.507554,-0.103542,14.1702,0.9261,0.11535,-0.1882,-0.07285,340.521383
80692,YABBUA,-3999.405046,-0.074517,7.2978,0.96046,0.08689,-0.21524,-0.12835,263.687416
80693,GOQQAG,-3396.314647,-0.086416,4.1002,1.22141,0.10285,-0.20255,-0.0997,297.70141
80695,YERTAQ,-3529.921499,-0.161647,11.025,1.20123,0.15188,-0.18477,-0.03289,443.894162
80696,NOCNEY,-3718.479826,-0.136631,14.3291,1.0502,0.09996,-0.25259,-0.15263,405.15185
80697,XIZWUZ,-3321.896627,-0.168826,3.4699,1.08396,0.15517,-0.17493,-0.01976,423.783304
80699,SORDIM,-3853.449288,-0.123058,2.8479,1.22361,0.16761,-0.20399,-0.03638,345.220924
80700,RUTRAZ,-4148.896216,-0.216108,13.0369,1.2581,0.01054,-0.16748,-0.15694,598.83596
80701,MUTQOI,-3560.751961,-0.098256,6.4677,0.80478,0.11434,-0.19482,-0.08048,344.18895
80702,TINBIC,-4795.357199,-0.164847,14.5097,0.98773,0.17184,-0.20472,-0.03288,455.314347
80703,KAFVAP,-4116.216011,-0.216192,3.288,1.19728,0.09542,-0.17321,-0.07779,584.094091
80705,FOBKOX,-3502.4032,-0.03404,9.7395,0.9038,0.14016,-0.07798,0.06218,153.77143
80706,HUFBAL,-4483.033256,-0.128368,8.235,0.84301,0.16514,-0.18805,-0.02291,366.762332
80707,WAHQII,-3314.740138,-0.155429,2.362,1.21211,0.09055,-0.15499,-0.06444,418.422662
80709,IXOFIM,-3991.096686,-0.156134,0.0006,1.20903,0.11762,-0.20106,-0.08344,482.058708
80710,UDIJIA,-4191.174321,-0.151707,2.4398,0.97878,0.13644,-0.20524,-0.0688,459.614284
80711,CITTEG,-4858.356102,-0.170183,0.3324,0.97947,0.11444,-0.20767,-0.09323,530.47752
80713,RIXWED,-3734.232533,-0.143631,8.7059,1.02681,0.12009,-0.31842,-0.19833,408.389246
80714,YUJMAT,-2737.001114,-0.058336,1.2155,1.1842,0.15511,-0.17703,-0.02192,220.782064
80715,WIRFOV,-3864.721259,-0.133048,14.0827,0.83696,0.08101,-0.18207,-0.10106,464.395987
80716,TEKHUP,-3272.94803,-0.101933,4.3354,1.18201,0.11305,-0.17485,-0.0618,335.026506
80717,QUCGUR,-5677.537608,-0.079255,12.8694,0.8966,0.11567,-0.18795,-0.07228,282.474041
80718,RALQEC,-4764.421323,-0.112582,4.899,0.87703,0.11224,-0.17905,-0.06681,389.182016
80720,HEQXEI,-2988.682904,-0.064918,9.1762,0.85921,0.20386,-0.21084,-0.00698,242.561212
80722,HOPTIS,-3095.86765,-0.061244,4.413,1.17317,0.13674,-0.21454,-0.0778,231.179256
80723,RUNTUQ,-3721.995901,-0.145288,5.5197,1.12075,0.10189,-0.18829,-0.0864,475.529628
80725,OBAFAB,-4338.875588,-0.228332,2.8358,1.22257,0.08243,-0.17445,-0.09202,629.583332
80729,EQIPEA,-7498.134095,-0.049852,11.2652,0.91185,0.09904,-0.21153,-0.11249,202.83818
80730,NOKJAA,-3707.51936,-0.129603,12.4359,0.82703,0.15867,-0.19848,-0.03981,399.373377
80731,MARDAN,-2517.354913,-0.051238,8.9979,1.12361,0.19578,-0.3449,-0.14912,150.985348
80732,IROLAC,-3189.671172,-0.09302,0.0007,1.20778,0.11862,-0.20405,-0.08543,302.39959
80733,FIXXIW,-3592.935203,-0.173813,8.9705,1.10423,0.12878,-0.15409,-0.02531,447.912526
80736,LUSPEV,-3965.901455,-0.206272,3.3698,1.28671,0.10796,-0.18917,-0.08121,513.828845
80737,DUDLAR,-4978.671351,-0.144354,6.2392,0.96483,0.10727,-0.21226,-0.10499,400.192566
80738,ITUJAK,-3425.48086,-0.075025,7.0995,0.96624,0.17288,-0.20612,-0.03324,229.614652
80739,WISVUR,-3694.194726,-0.141999,2.3034,1.23747,0.13319,-0.20202,-0.06883,445.740051
80740,BODPEQ,-3732.48887,-0.138976,6.0974,1.17944,0.12141,-0.17586,-0.05445,448.341326
80741,VEDCIR,-5868.12113,-0.207293,5.798,0.85467,0.10699,-0.19837,-0.09138,578.564809
80742,WINFEF,-3328.463321,-0.057296,8.7713,0.95609,0.14294,-0.20744,-0.0645,204.649964
80743,CIZBET,-3842.179653,-0.117211,10.0647,1.19939,0.11359,-0.32104,-0.20745,317.923469
80746,DEYFOE,-3335.924639,-0.06266,9.6964,1.13092,0.11621,-0.1989,-0.08269,241.967747
80747,NEBNOX,-4607.217442,-0.144625,7.4478,0.83192,0.17645,-0.19132,-0.01487,388.2626
80748,MEMPOK,-3965.796564,-0.109608,8.6807,1.08644,0.18781,-0.22672,-0.03891,359.159162
80749,HATCEN,-3079.945308,-0.087224,1.5688,1.18973,0.10988,-0.1657,-0.05582,294.263844
80750,UNADEU,-3749.562108,-0.165061,24.8377,1.1567,0.10293,-0.24164,-0.13871,470.477222
80752,OBEGIN,-3611.455536,-0.13914,0.604,1.08703,0.21322,-0.29033,-0.07711,350.93862
80754,VOQGEO,-4623.583054,-0.099237,0.0051,1.20176,0.24421,-0.2265,0.01771,288.735291
80755,TOZZAL,-3698.528202,-0.143125,6.5778,1.13332,0.08869,-0.30062,-0.21193,409.977003
80759,FUWGAG,-4127.247402,-0.129904,3.3596,0.94189,0.0942,-0.17263,-0.07843,412.818242
80761,QUYDIZ,-3932.919457,-0.099669,13.581,1.17518,0.13017,-0.24705,-0.11688,371.155965
80762,MEGTEY,-10191.75305,-0.072958,11.6727,0.97533,0.11459,-0.1912,-0.07661,251.837729
80763,WAPMUW,-3119.875374,-0.119112,4.0036,1.18202,0.12246,-0.18853,-0.06607,346.874301
80764,BEGTAL,-4304.688159,-0.097714,13.8972,0.93946,0.13612,-0.2092,-0.07308,298.87652
80765,XECWOT,-3896.270484,-0.081517,5.7449,0.91271,0.08363,-0.17979,-0.09616,280.49407
80766,ERESOK,-3029.882779,-0.081003,6.6787,1.18572,0.11773,-0.19331,-0.07558,256.191927
80768,JEDNAK,-3617.57996,-0.09065,5.272,0.96404,0.13092,-0.33791,-0.20699,275.474125
80769,BELFAA,-4097.119213,-0.124326,21.3182,0.87535,0.06824,-0.19108,-0.12284,381.234399
80770,XAMFOH,-5064.269927,-0.18355,7.7654,0.82422,0.16822,-0.19682,-0.0286,506.252176
80772,LATKIB,-3008.464188,-0.109388,4.5499,1.2304,0.17339,-0.20896,-0.03557,286.031262
80773,RIXQIA,-4071.902865,-0.173827,1.8508,1.0573,0.1077,-0.17321,-0.06551,490.053667
80774,TEYSIA,-4791.647876,-0.164235,10.2129,0.89789,0.06068,-0.16433,-0.10365,473.031459
80775,IHEXOJ,-4856.996931,-0.198152,6.0936,1.0293,0.18655,-0.19286,-0.00631,499.314146
80777,MIKGEU,-3786.344933,-0.121529,11.8242,1.13892,0.11245,-0.20314,-0.09069,372.27955
80778,XUSTAG,-2844.402614,-0.029724,5.6752,0.86797,0.18303,-0.17388,0.00915,131.647155
80779,MAZCUM,-8544.216522,-0.129617,8.052,1.17523,0.10452,-0.17442,-0.0699,424.25175
80780,ITUGOV,-3352.913101,-0.073163,7.9665,0.96529,0.20197,-0.21062,-0.00865,218.755465
80781,IWADOZ,-3670.167413,-0.086822,11.0331,1.15222,0.15191,-0.17813,-0.02622,294.309
80782,MUDMAA,-2692.073888,-0.062705,3.9412,1.16756,0.1216,-0.18192,-0.06032,241.528758
80783,FOWGAA,-3602.937815,-0.103506,11.0337,1.04215,0.05172,-0.15633,-0.10461,360.123386
80784,QIGPOL,-3591.424074,-0.181783,2.1811,1.196,0.11585,-0.18783,-0.07198,486.11366
80785,CAKLUW,-6488.032709,-0.215562,0.0049,1.20566,0.11337,-0.18209,-0.06872,583.544187
80786,UYOGEW,-5314.338083,-0.069884,5.0191,1.11237,0.12351,-0.21255,-0.08904,236.353667
80787,XORSUS,-4399.017046,-0.138996,5.3629,1.17027,0.15628,-0.22487,-0.06859,406.878362
80790,PODVIO,-3026.962065,-0.067439,15.3219,0.90699,0.12115,-0.17849,-0.05734,245.714719
80791,WERLOV,-4740.240056,-0.286571,3.3989,1.22161,0.08252,-0.18223,-0.09971,761.470907
80794,WIPSUJ,-2805.776171,-0.081507,9.5122,1.1408,0.12108,-0.29054,-0.16946,244.772368
80796,ADUFUD,-3325.038137,-0.047406,12.7794,0.98608,0.09159,-0.216,-0.12441,184.466768
80797,TUCYOG,-2711.576437,-0.046849,7.1511,1.16006,0.01376,-0.22717,-0.21341,177.083972
80799,QOLDIF,-3069.179404,-0.077446,4.1042,1.20477,0.12663,-0.19045,-0.06382,265.465244
80800,WULXIK,-4131.897576,-0.222992,8.2147,1.17634,0.14739,-0.18716,-0.03977,582.817581
80803,FIFGIL,-8207.265574,-0.105921,8.2803,1.16901,0.10802,-0.18193,-0.07391,358.352609
80804,ODIZUX,-5343.485237,-0.192037,5.827,1.19595,0.1105,-0.19379,-0.08329,499.123287
80806,MULRAN,-6144.256877,-0.07273,13.9063,1.14712,0.11171,-0.18218,-0.07047,266.698682
80807,WEWKAK,-3400.574664,-0.163389,8.6087,1.21872,0.10484,-0.28355,-0.17871,385.543048
80808,PADTEV,-3291.81257,-0.098611,7.2627,1.14714,0.14167,-0.16475,-0.02308,315.617385
80809,ZISLOF,-6847.520163,-0.369868,3.0999,1.16348,0.11134,-0.19482,-0.08348,938.29251
80810,DORGUM,-3108.048382,-0.080487,10.0495,1.1778,0.13237,-0.19213,-0.05976,231.9646
80811,WELSOW,-2894.194144,-0.084989,0.9179,1.17887,0.15334,-0.1781,-0.02476,267.17844
80812,FASCUA,-4350.644141,-0.177368,0.0004,1.28934,0.07136,-0.17335,-0.10199,573.42571
80813,XALTEJ,-3344.421165,-0.069581,10.3606,0.92492,0.08761,-0.15721,-0.0696,230.996544
80814,TEXDUV,-3483.479835,-0.089576,12.377,0.8889,0.07878,-0.17481,-0.09603,320.577583
80815,PIQTOY,-4247.497854,-0.143475,2.1241,0.89824,0.09051,-0.19823,-0.10772,456.944656
80817,HAMCAZ,-3690.764272,-0.15875,0.0021,1.26455,0.08942,-0.181,-0.09158,504.405152
80818,FACREH,-3346.506118,-0.041355,4.1817,1.04011,0.19842,-0.23812,-0.0397,162.938543
80819,DILGUA,-3687.585002,-0.106283,6.4074,0.89378,0.11929,-0.18501,-0.06572,320.149097
80820,ZASVAT,-7683.875321,-0.054885,10.255,0.93715,0.08713,-0.2088,-0.12167,226.54824
80822,WESRAN,-3136.777424,-0.05689,0.0263,1.17978,0.13676,-0.21331,-0.07655,208.784653
80823,QIPRUF,-3940.430091,-0.194696,6.7511,1.28102,0.10342,-0.17131,-0.06789,480.106165
80824,NUMTIA,-3763.32588,-0.168979,4.3657,1.19044,0.07359,-0.15487,-0.08128,513.954809
80826,IJIPIC,-4754.627002,-0.167584,8.8301,1.14671,0.05971,-0.18535,-0.12564,491.89316
80827,OPIYAO,-2967.856633,-0.066049,9.8968,0.85105,0.08743,-0.19328,-0.10585,237.004113
80828,HUPYEX,-4758.862517,-0.205569,0.0006,1.26664,0.08904,-0.19112,-0.10208,669.422675
80829,OMOHUT,-4055.805556,-0.114641,3.4904,1.16243,0.15802,-0.22941,-0.07139,341.488649
80830,QAGVIE,-4250.666078,-0.144605,0.1067,1.16439,0.11419,-0.18982,-0.07563,427.583129
80831,APUJEC,-3747.339857,-0.172899,5.4249,1.26545,0.10154,-0.1852,-0.08366,440.030626
80832,QIGQUS,-3741.714665,-0.18078,2.9789,1.19127,0.1035,-0.17521,-0.07171,495.948854
80834,TUMQOI,-3250.024867,-0.115224,7.9515,1.07782,0.08639,-0.16946,-0.08307,339.62676
80835,OREHAV,-3049.392887,-0.085773,7.7043,1.10658,0.11339,-0.31731,-0.20392,281.543668
80836,RIRVIY,-2791.85605,-0.040798,0.0013,1.18219,0.16224,-0.20089,-0.03865,162.307487
80838,IMULIM,-8291.869853,-0.062034,12.3764,0.94057,0.14793,-0.19636,-0.04843,232.948673
80839,AWOFAT,-3407.042362,-0.070804,7.2737,0.98051,0.14654,-0.20708,-0.06054,227.998655
80842,DOJZOT,-4510.974392,-0.126379,2.5543,1.19783,0.00222,-0.2501,-0.24788,436.654689
80843,FEWYUD,-3580.566039,-0.149176,5.9124,1.2277,0.06801,-0.16724,-0.09923,404.066353
80844,CIRSIG,-3687.435182,-0.076671,12.4601,0.97714,0.09002,-0.2053,-0.11528,275.964762
80845,VUHDIL,-4084.903209,-0.17342,4.2405,0.88677,0.11618,-0.18902,-0.07284,472.801397
80846,IQUDEE,-3493.776747,-0.117697,6.0778,1.12646,0.08591,-0.27939,-0.19348,383.480922
80847,NOJBAQ,-3233.852267,-0.047016,10.5295,0.9249,0.10741,-0.21581,-0.1084,183.89907
80851,GENXON,-5049.792937,-0.255129,12.0398,1.18917,0.10026,-0.18192,-0.08166,597.279478
80852,KITGIE,-3316.043344,-0.068983,8.0159,0.95981,0.1986,-0.22583,-0.02723,213.776277
80853,UJIRUB,-2827.6611,-0.052146,7.3369,1.02487,0.1935,-0.32857,-0.13507,167.75376
80854,RUSDIS,-2890.885525,-0.101958,0.3707,1.1083,0.11209,-0.16825,-0.05616,302.275094
80855,HERGIU,-3335.231491,-0.105327,0.0021,1.23505,0.17335,-0.19562,-0.02227,287.941977
80857,NIDLEU,-3410.786874,-0.100009,6.7387,1.11476,0.10438,-0.19944,-0.09506,334.549524
80859,PUFZEW,-2948.247094,-0.058483,10.1003,0.81104,0.09578,-0.20308,-0.1073,232.204052
80860,CANDAY,-3865.057226,-0.073985,10.7952,0.95747,0.11625,-0.21622,-0.09997,252.107969
80861,LIGBAE,-4433.768238,-0.222827,2.6177,1.0114,0.14298,-0.18419,-0.04121,580.88539
80863,LAFGEH,-3899.424566,-0.136255,8.5663,1.16386,0.09922,-0.17009,-0.07087,493.092917
80866,CERPEW,-3356.845428,-0.152781,7.6274,1.23448,0.05962,-0.15801,-0.09839,416.734852
80867,WIWCUB,-2692.085516,-0.065077,2.0273,1.1214,0.09239,-0.16081,-0.06842,241.968161
80868,PUVZEM,-3613.4855,-0.068395,8.3726,0.97343,0.15894,-0.22487,-0.06593,276.23
80870,YASGII,-7611.161616,-0.063359,12.761,0.93002,0.13057,-0.19641,-0.06584,222.464525
80873,MIDQOI,-5532.276763,-0.176905,7.9952,0.87674,0.07546,-0.17498,-0.09952,561.31584
80875,JIVNAD,-3690.764205,-0.158745,0.0009,1.26445,0.08946,-0.18102,-0.09156,504.404478
80877,LEKBEI,-4664.106996,-0.063222,11.3234,0.93981,0.09609,-0.17711,-0.08102,267.513687
80878,QEXQAO,-3334.365968,-0.100954,1.8914,1.13819,0.09915,-0.18275,-0.0836,336.737862
80881,KEXQAG,-3996.745746,-0.171261,5.4909,1.03117,0.11736,-0.15906,-0.0417,487.612426
80882,NOGWIR,-4817.201231,-0.273506,3.6764,1.18856,0.08272,-0.17613,-0.09341,727.488759
80883,XEWXIJ,-4071.471184,-0.207893,6.2386,1.18448,0.09858,-0.16436,-0.06578,535.448027
80884,MIYVUM,-3954.943873,-0.143207,6.2813,0.89795,0.08197,-0.15821,-0.07624,418.631405
80888,GEPLOD,-2748.805251,-0.048432,5.2496,1.16142,0.12867,-0.20157,-0.0729,179.979137
80889,JODSOL,-7656.659915,-0.069749,15.0669,0.97866,0.12211,-0.17777,-0.05566,239.402981
80890,SEZQAR,-3947.434986,-0.233192,3.5883,1.17593,0.11341,-0.1749,-0.06149,589.48167
80891,OJUHOQ,-3627.076199,-0.049649,11.6439,0.93652,0.10463,-0.20709,-0.10246,190.882242
80893,QUPVUS,-4780.720832,-0.135434,8.6706,0.94151,0.08969,-0.18734,-0.09765,443.333666
80895,HAMDII,-4036.15498,-0.202405,3.4195,1.21795,0.08153,-0.17367,-0.09214,585.658438
80897,LUHJUV,-3727.811575,-0.089465,11.1534,0.94183,0.13037,-0.20036,-0.06999,299.324947
80898,IDUVIM,-8111.230042,-0.070614,8.6265,0.86885,0.15817,-0.18916,-0.03099,248.994546
80899,CEKCAW,-4517.289006,-0.181939,4.854,1.17915,0.09721,-0.19314,-0.09593,490.006055
80902,NORTAQ,-3413.458943,-0.072868,11.8677,1.13207,0.12054,-0.18967,-0.06913,250.300235
80904,LOBQID,-3316.554213,-0.130039,5.5024,1.2099,0.10409,-0.18111,-0.07702,390.152068
80907,XILHEG,-4118.105781,-0.164258,0.005,1.21207,0.1566,-0.2229,-0.0663,472.928629
80909,JAGNAH,-3972.435949,-0.116193,9.6075,1.08125,0.06462,-0.18027,-0.11565,367.420044
